Product_Names,Original_price,Discounted_price,Description,Ratings,Image_links,Color,Ram,brand
"SAMSUNG Galaxy M04 (Dark Blue, 64 GB)","22,999","7,125",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2,https://rukminim2.flixcart.com/image/312/312/k612pow0/mobile/n/f/k/kechaoda-k115-k115-original-imafzky34fgfyduj.jpeg?q=70,Blue, 64 GB,SAMSUNG
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 256 GB)","21,999","40,999","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/s/8/-original-imagmkjf9wqjurgf.jpeg?q=70,Graphite, 256 GB,SAMSUNG
"POCO X5 5G (Wildcat Blue, 256 GB)","23,999","14,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.9,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/mobile/e/u/u/-original-imagcnvcpwck6dxs.jpeg?q=70,Blue, 256 GB,POCO
Cellecor X3,"20,999",969,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/l0zm64w0/mobile/s/o/6/-original-imagcnvd28rmybhh.jpeg?q=70,Blue,0,Cellecor
DIZO Star 300,"1,699","1,220",32 MB RAM | 32 MB ROM | Expandable Upto 64 GB4.5 cm (1.77 inch) Quarter QVGA Display0.3MP Rear Camera2550 mAh BatterySC6531E Processor1 Year Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/kcauaa80/mobile/c/w/a/poco-m2-pro-mzb9625in-original-imaftga2ytmnt7ac.jpeg?q=70,Blue,0,DIZO
"POCO X5 5G (Supernova Green, 128 GB)","36,999","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/e/g/y16-v2204-v2214-vivo-original-imagpffdgh6eyqu5.jpeg?q=70,Green, 128 GB,POCO
"MOTOROLA e13 (Cosmic Black, 64 GB)","28,999","5,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,Black, 64 GB,MOTOROLA
"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)","22,999","19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/ku2zjww0/mobile/z/v/e/u873-u873-gfive-original-imag7a396vhbg2kf.jpeg?q=70,Red, 128 GB,SAMSUNG
"POCO M4 Pro (Cool Blue, 128 GB)","9,999","13,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/3/n/-original-imags3bczffagkpc.jpeg?q=70,Blue, 128 GB,POCO
"MOTOROLA e13 (Creamy White, 64 GB)","41,999","5,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70,White, 64 GB,MOTOROLA
"SAMSUNG Galaxy A14 5G (Black, 128 GB)","23,999","19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/l/7/a60s-big-ram-a662lm-itel-original-imagrzpshvbzxhqr.jpeg?q=70,Black, 128 GB,SAMSUNG
"MOTOROLA e13 (Aurora Green, 64 GB)","18,499","5,999",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/z/u/-original-imagtxvtmxpagdpn.jpeg?q=70,Green, 64 GB,MOTOROLA
"APPLE iPhone 15 Plus (Yellow, 128 GB)","1,499","89,900","128 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/s/p/a78-5g-cph2495-oppo-original-imagrwbz6mqddemh.jpeg?q=70,Yellow, 128 GB,APPLE
"SAMSUNG Galaxy A54 5G (Awesome Violet, 128 GB)","25,999","38,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/x/a/-original-imagrxbufb6tqzjc.jpeg?q=70,Violet, 128 GB,SAMSUNG
"POCO X5 Pro 5G (Horizon Blue, 128 GB)","28,999","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,Blue, 128 GB,POCO
"POCO X5 5G (Jaguar Black, 128 GB)","11,999","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Black, 128 GB,POCO
"APPLE iPhone 15 Pro (Black Titanium, 256 GB)","10,999","1,44,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP + 12MP | 12MP Front CameraA17 Pro Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories",4.2,https://rukminim2.flixcart.com/image/312/312/ktketu80/mobile/s/l/c/iphone-13-mlpf3hn-a-apple-original-imag6vzz5qvejz8z.jpeg?q=70,Titanium, 256 GB,APPLE
"Nokia 110 4G Dual Sim, Keypad Mobile, Wireless FM Radio and Rear Camera","23,999","2,399",32 MB RAM | 32 MB ROM17.02 cm (6.7 inch) Display0.08MP Rear Camera1450 mAh BatteryT107 Processor1 Year Replacement Guarantee for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Battery from the Date of Purchase,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/f/z/-original-imaghjjuadpggm7a.jpeg?q=70,Titanium,0,Nokia
"SAMSUNG Galaxy A54 5G (Awesome Graphite, 128 GB)","1,689","38,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories",4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/u/m/-original-imaggsuehy3nyj3b.jpeg?q=70,Graphite, 128 GB,SAMSUNG
"SAMSUNG Galaxy F23 5G (Copper Blush, 128 GB)","24,499","16,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 750G Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,5,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/w/z/narzo-n53-rmx3761-realme-original-imagur5a9rcy5hf4.jpeg?q=70,Blush, 128 GB,SAMSUNG
"SAMSUNG Galaxy A14 5G (Light Green, 64 GB)","2,890","15,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/1/k/narzo-n53-rmx3761-realme-original-imagur5dgtujf37t.jpeg?q=70,Green, 64 GB,SAMSUNG
Kechaoda A26_black,"28,999",975,32 MB RAM | 16 GB ROM | Expandable Upto 32 MB1.68 cm (0.66 inch) NA Display0MP | 0MP Front Camera800 mAh BatteryNA Processor1 Year Manufacturer Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/v/5/j22-j-22-micromax-original-imaggbqykt9jkhqk.jpeg?q=70,Green,0,Kechaoda
"POCO X5 Pro 5G (Horizon Blue, 128 GB)","20,999","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/s/8/-original-imagmkjf9wqjurgf.jpeg?q=70,Blue, 128 GB,POCO
"SAMSUNG Galaxy M04 (Light Green, 64 GB)","1,190","7,160",4 GB RAM | 64 GB ROM16.51 cm (6.5 inch) HD+ Display13MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio P35 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/h/9/j22-j22-micromax-original-imagg9jryfkhsg2v.jpeg?q=70,Green, 64 GB,SAMSUNG
"realme Narzo N53 (Feather Gold, 64 GB)","28,999","8,597",4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic 1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/f/p/moto-10e-a10e-motorola-original-imagnpc9hszkttyy.jpeg?q=70,Gold, 64 GB,realme
"OPPO A17 (Midnight Black, 64 GB)","2,099","11,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.66 cm (6.56 inch) HD+ Display50MP + 0.3MP + 0.3MP | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/kufuikw0/mobile/d/j/9/kx-29-kx-29-karbonn-original-imag7kkpgwadvwgt.jpeg?q=70,Black, 64 GB,OPPO
itel Power110Neo|2500 mAh battery| Expandable Storage Upto 32GB,"1,199","1,198",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year Warranty for device 6 months for accessories 111 Days Replacement (Special offer),4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/g/k/a3-vibe-lava-a3-vibe-lava-original-imagrctuya4frg8r.jpeg?q=70,Black,0,itel
"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)","59,900","16,544",6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryDomestic 1 Year of Device & 6 Months for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/h/m/galaxy-a34-5g-sm-a346elgains-samsung-original-imagnpz52hphfccb.jpeg?q=70,Silver, 128 GB,SAMSUNG
SAMSUNG Guru Music 2,"23,999","2,880",NA ROM5.08 cm (2 inch) NA Display800 mAh Battery1 Year Manufacturer Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/kn6cxow0/mobile/q/4/z/guru-music-2-sm-b310ezkdins-samsung-original-imagfwzxgcgd3va3.jpeg?q=70,Silver,0,SAMSUNG
itel Power 200|2500 mAh battery|Expandable Storage upto 32GB,"2,099","1,299",32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera2500 mAh Battery1 Year Warranty for device 6 months for accessories,3.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Green,0,itel
LAVA GEM POWER,"1,484","1,679",4 MB RAM | 4 MB ROM | Expandable Upto 32 MB7.11 cm (2.8 inch) QVGA Display2MP Rear Camera2575 mAh Battery1 YEAR REPLACEMENT WARRANTY,4.7,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/n/h/galaxy-m04-sm-m045f-samsung-original-imagh8ghfyxznzyu.jpeg?q=70,Green,0,LAVA
itel Ace2 lite Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,"19,999",899,"32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display1000 mAh Battery12+1 Months Warranty for device  (Special offer) 
6 months for accessories",4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/j/q/a79-5g-cph2553-oppo-original-imagunxqjdr5wtfn.jpeg?q=70,Green,0,itel
"APPLE iPhone 13 (Pink, 128 GB)","23,999","51,999",128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,Pink, 128 GB,APPLE
"POCO X5 5G (Wildcat Blue, 256 GB)","49,999","14,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/c/a/-original-imagqnswqrcyqgew.jpeg?q=70,Blue, 256 GB,POCO
"realme 10 (Clash White, 128 GB)","5,899","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryMediatek Helio G99 Octa Core Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/jyxaw7k0/mobile/u/t/t/kechaoda-a26-a26-original-imafhyqgzxkzcmzm.jpeg?q=70,White, 128 GB,realme
"itel A60S (Glacier Green, 128 GB)","28,999","6,989",8 GB RAM | 128 GB ROM | Expandable Upto 32 GB16.76 cm (6.6 inch) NA Display8MP Rear Camera | 0MP Front Camera5000 mAh BatteryNA Processor1 Year For Handset 6 Months For Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/w/b/-original-imagmefcaj26vdhg.jpeg?q=70,Green, 128 GB,itel
"POCO X5 Pro 5G (Horizon Blue, 128 GB)","20,999","18,499",6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/f/m/-original-imagna3ezkdusyrz.jpeg?q=70,Blue, 128 GB,POCO
KARBONN K9 Yuva,999,"1,249",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,Black,0,KARBONN
LAVA GEM POWER,"3,999","1,699",4 MB RAM | 4 MB ROM | Expandable Upto 32 MB7.11 cm (2.8 inch) QVGA Display2MP Rear Camera2575 mAh Battery1 YEAR REPLACEMENT WARRANTY,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/x/x/-original-imagmmmhfw9624ar.jpeg?q=70,Black,0,LAVA
KARBONN K9 Yuva,"38,998","1,295",64 MB RAM | 32 KB ROM4.57 cm (1.8 inch) QVGA Display2MP Rear Camera2502 mAh Battery1 Year Manufacturer Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/m/x/12c-22120rn86i-redmi-original-imagr72bkjec4hjy.jpeg?q=70,Black,0,KARBONN
"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)","23,999","14,449",6 GB RAM | 128 GB ROM16.97 cm (6.68 inch) Display50MP Rear Camera5000 mAh Battery1 Year,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70,Black,0,IQOO
"POCO X5 5G (Wildcat Blue, 128 GB)","15,999","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/jd0jtzk0/mobile/t/2/y/gfive-u707-u707-original-imafyq4rncgksgsz.jpeg?q=70,Blue, 128 GB,POCO
"MOTOROLA Edge 30 Fusion (Solar Gold, 128 GB)","1,199","34,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP + 2MP | 32MP Front Camera4400 mAh Lithium BatteryQualcomm Snapdragon 888 + Processor1 Year on Handset and 6 Months on Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/a/v/galaxy-a34-5g-sm-a346ezkeins-samsung-original-imagnpz4h7xg6pgg.jpeg?q=70,Gold, 128 GB,MOTOROLA
"Nokia 2660 Flip 4G Volte Black keypad Mobile with Dual Sim & Screen, MP3 Player","20,999","4,599",0.046875 GB RAM | 0.125 GB ROM7.11 cm (2.8 Inch) QVGA Display0.3MP Rear Camera1450 mAh Lithium Ion Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including battery from the date of purchase,4.2,https://rukminim2.flixcart.com/image/312/312/klb78nk0/mobile/j/k/c/k66-the-music-house-4-k66-kechaoda-original-imagygubkzu67yhe.jpeg?q=70,Gold,0,Nokia
"POCO X5 Pro 5G (Astral Black, 256 GB)","25,999","19,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,3.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/8/p/-original-imaghsptt8g6rjz9.jpeg?q=70,Black, 256 GB,POCO
"I Kall Z19Pro (Blue, 64 GB)","24,999","7,304",4 GB RAM | 64 GB ROM | Expandable Upto 128 GB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryOcta Core Processor1 Year Domestic Warrantyages,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,Blue, 64 GB,I
"I Kall King Talking, Contact icon and Auto Call Recording","43,999",774,32 MB RAM | 64 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1500 mAh Battery1 Year manufacturing warranty for mobile and 6 months for accessories,4.3,https://rukminim2.flixcart.com/image/312/312/l572ufk0/mobile/q/a/i/x379-x379-micromax-original-imagfxecvwdjsedh.jpeg?q=70,Blue,0,I
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8MB RAM)","18,499","3,499",8 MB RAM | 16 MB ROM | Expandable Upto 32 GB6.1 cm (2.4 inch) Display0.3MP Rear Camera1200 mAh Lithium-ion BatteryMT6260A Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.2,https://rukminim2.flixcart.com/image/312/312/kvba7bk0/mobile/l/o/s/-original-imag889ksefj99fv.jpeg?q=70,Blue,0,Nokia
"POCO M4 5G (Yellow, 128 GB)","1,429","12,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/u/m/-original-imaggsuehy3nyj3b.jpeg?q=70,Yellow, 128 GB,POCO
"IQOO Z7S 5G (Norway Blue, 128 GB)","23,999","19,199","8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Display64MP Rear Camera4500 mAh Battery1 Year for  handset ,6 months for accessories",4.1,https://rukminim2.flixcart.com/image/312/312/klb78nk0/mobile/j/k/c/k66-the-music-house-4-k66-kechaoda-original-imagygubkzu67yhe.jpeg?q=70,Blue, 128 GB,IQOO
"Google Pixel 6a (Chalk, 128 GB)","25,999","30,999",6 GB RAM | 128 GB ROM15.6 cm (6.14 inch) Full HD+ Display12.2MP + 12MP | 8MP Front Camera4410 mAh BatteryGoogle Tensor Processor1 Year Brand Warranty,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/f/z/-original-imaghjjuadpggm7a.jpeg?q=70,Chalk, 128 GB,Google
"SAMSUNG Galaxy A14 5G (Black, 64 GB)","20,999","15,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatterySEC S5E8535 (Exynos 1330) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/z/u/-original-imagtxvtmxpagdpn.jpeg?q=70,Black, 64 GB,SAMSUNG
"POCO X5 5G (Wildcat Blue, 128 GB)","35,499","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,3.8,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,Blue, 128 GB,POCO
"SAMSUNG Galaxy A23 5G (Light Blue, 128 GB)","23,999","21,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/kn6cxow0/mobile/q/4/z/guru-music-2-sm-b310ezkdins-samsung-original-imagfwzxgcgd3va3.jpeg?q=70,Blue, 128 GB,SAMSUNG
KARBONN Y1,"23,999",998,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB4.57 cm (1.8 inch) Quarter QVGA Display0.3MP Rear Camera800 mAh Battery1 Year Brand Warranty,4.3,https://rukminim2.flixcart.com/image/312/312/kg8avm80/mobile/q/8/f/apple-iphone-12-dummyapplefsn-original-imafwg8dbzv8vh7t.jpeg?q=70,Blue,0,KARBONN
"POCO X5 Pro 5G (Horizon Blue, 256 GB)","12,999","19,499",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/e/l/-original-imagnqpndcmxghyq.jpeg?q=70,Blue, 256 GB,POCO
